Umukobwa umwe afasha undi gufata ifoto hamwe na kamera ya digitale	One girl helps the other with a photo and a digital camera
Abana babiri bafata ifoto yikintu kiri kure	Two children take a picture of something far away
Abakobwa babiri bato bafashe kamera hamwe	Two young girls holding a camera together
abana bato bato bareba muri kamera imwe	  young children looking in the same camera
Abakobwa babiri bato bareba kamera	Two young girls look at the camera
Itsinda ryabaturage ba Aziya	A group of Asian people
Itsinda rinini	Large group
Itsinda ryabantu bambaye amashati yijimye bazunguza parade	A group of people in dark shirts are circling the parade
Abantu bambaye amashati yijimye bagenda muri parade	People in dark shirts march to the parade
Igitaramo cyabantu bambaye urugendo rwijimye	A concert of people dressed in dark travel
Hanze ibirori bya asiyani hamwe namagambo yera kuri banneri itukura	Outside the Asian party with the white words on the red banner
Abantu bateraniye kumurongo uhagaze kumeza yibikombe hamwe nagasanduku karangije imbere yikibuga cyanditseho	People gathered in a row standing at the table and cupboards in front of the stadium.
Ibihembo bitangwa kubana kumunsi wumurima ahantu havuga ururimi rwa Aziya	Rewards are given for living on a field day in an Asian-speaking area
Icyiciro gishyizwe muburasirazuba bwa motif yo gutanga ibihembo byubaha st	The category placed to the east of the motive for awarding honors st
Icyiciro cyuzuye abantu mubirori	A crowded party at the party
Abana bambaye imyenda yamabara meza barimo kwitabira	Children dressed in colorful attire are attending
Abana bo mu burasirazuba bakina isiganwa	Eastern children play racing
Abahungu babiri bafite amashati yubururu numweru bari mumarushanwa	Two boys in blue and white shirts competed
Abana benshi mu imurikagurisha ryo muri Aziya bigaragara ko bitabira umukino	Many children at the Asian Fair seem to be participating in the game
Abahungu babiri bitabiriye isiganwa rya relay hamwe na batoni	Two boys compete in a relay race with a baton
Umuhungu wambaye umwenda wumuhondo yemera inkoni yumugore wambaye umwenda wumuhondo mumarushanwa ya relay	A boy in a yellow dress admits to a woman wearing a yellow dress in a relay race
Umuhungu ufata inkoni kumukobwa hagati yubwoko	A boy holding a stick to a girl in the middle of the race
Abana bambaye ibara ry'umuhondo na orange bateranira mumatsinda	Children dressed in yellow and orange gather in groups
Itsinda ryabana barushanwe	A group of children competed
Abana biruka kwiruka	Kids run
Abana bafashe banneri zamahanga bahagaze imbere yumusaza numugore	Children holding foreign banners standing in front of an old man and woman
Abana bane bahagaze kuri podiyumu bafashe lente batsinze mumarushanwa	  Four children standing on the podium grabbed the winning lens of the competition
Abana bahabwa umwanya mu birori byo gutanga ibihembo	Children are given a chance at the awards ceremony
Abana bahabwa ibihembo kumunsi wumurima	Children are rewarded on the day of the field
Abana bafashe ibendera mu birori byo gutanga ibihembo	Children hold flags at the awards ceremony
Umugabo wo muri Aziya yicaye ku ntebe ishushanyije imbere yurukuta rwumuhondo rumanitseho ibendera ryijimye ryijimye ryubwoko runaka	Asian man sitting on a chair in front of a yellow wall with a dark blue flag of some kind
Umugabo yicaye kumeza ashushanyijeho ibintu byamadini hamwe nameza yamabara meza	A man sitting at a table painting religious objects and a table with beautiful colors
Umugabo yicaye inyuma yameza atatse imbere mucyumba afite imyenda yometse ku rukuta	The man sitting at the back of the table was sitting in the front of the room with his clothes on the wall
Umusaza yicaye ku ntebe nziza kandi afite ameza imbere ye	The old man is sitting on a comfortable chair with a table in front of him
Umugabo usa numwami wishimira igikombe cyicyayi	  A man who looks like a king enjoys a cup of tea
Abagabo babiri	Two men
Umugabo wambaye ishati-karuvati yitegereza igicucu kinini kireremba mu kirere	A man in a t-shirt looks at a large shadow floating in the air
Umugabo wambaye ishati yapfuye yitegereza igituba hamwe nabandi inyuma	A man in a dead shirt looks at the hut with the others behind
Abagabo babiri mumatsinda yabantu bareba hejuru yisabune nini	Two men in a group of people look up at a large soap
Umuntu ashimishwa nigituba kinini cya iridescent kireremba hejuru	One is fascinated by the large iridescent bubble floating on top
Itsinda ryabantu mubirori barimo kuvuza ibibyimba no kwishimira ibyiza	A group of people at the party are treating the tumors and enjoying the benefits
Ibibyimba bireremba hagati yimbaga nyamwinshi yateraniye kuri karnivali yo hanze	The tumors are floating in the middle of the crowd gathered at the outdoor carnival
Abantu bareba imbere mubyinshi mubirori byo hanze	People look inside most of the outdoor parties
Imbaga y'abantu yishimira ibirori byo hanze	Crowds enjoy outdoor parties
Hippies ihuha ibituba mubirori	Hippies blow bubbles at parties
Umukecuru babiri	Two ladies
Abakecuru babiri bageze mu zabukuru	Two elderly women
Abakecuru babiri bavuga	Two women speak
Abakecuru babiri bageze hanze kurukuta rufite graffiti	Two women arrived outside the wall with graffiti
Abageze mu zabukuru baterana amaboko	The elderly clap their hands
Abana bishimira ikintu gisekeje mugihe bitegura gufata ifoto yabo	Kids enjoy something funny as they prepare to take their picture
Itsinda ryabana bicaye ku ntebe hanze bakamwenyura bishimye	A group of children sitting on chairs outside and smiling happily
Abakobwa babiri n'abahungu batatu bicaye ku ntebe baseka	Two girls and three boys sitting on a chair laughing
abana batanu basetsa bicaye ku ntebe y'icyatsi muri parike	  five laughing children sitting on a green chair in the park
Abana batanu barasetsa kandi bakamwenyura ku ntebe	Five children laughed and smiled at the chair
Imbwa yera irimo kunyura mu ruzi runyura ahantu nyaburanga	The white dog is crossing the river through a scenic spot
Imbwa yera inyura mu mazi magari mu butayu	The white dog walks through the deep water in the desert
Imbwa yera irazerera mu cyuzi hejuru y'umusozi	A white dog wanders in a pond on a hill
Imbwa mumazi amwe akikijwe nigitare	Dogs in some water surrounded by rocks
Imbwa yera ihagaze mu cyuzi	The white dog is standing in the pond
Umuhungu muto wambaye ishati yumuhondo ahagaze iruhande rwurukuta rutukura	A young boy in a yellow shirt stands next to a red wall
Umuhungu muto ahagaze imbere yinyubako itukura	  A little boy stands in front of a red building
Umuhungu muto ukina hanze yinzu ye itukura	A little boy playing outside his red house
Abana babiri imbere yinyubako itukura	Two children in front of a red building
Umuhungu muto ureba urukuta rutukura	The little boy looks at the red wall
Abagore bo muri Aziya bahagaze imbere yumubiri wamazi kandi bazengurutswe nibiti bifite amababi atukura	Asian women stand in front of a water body and surrounded by trees with red leaves
Umugore wambaye ikote ryirabura yifotoza imbere yigiti gitondetse kumugezi	A woman in a black jacket poses in front of a tree lined by a river
Umugabo wambaye ikoti ryirabura ahagarara imbere yibiti bifite amababi ya orange	A man in a black jacket stands in front of a tree with orange leaves
Umugore yifotoza inyuma yumuhindo	The woman poses in the background
Umugore wifotoza hafi yikiyaga	A woman posing near the lake
Umusore wihayimana wa buddiste ureba kuri kamera yegamiye inkingi ikomye	A Buddhist young man looks at a camera leaning against a solid pillar
Umugore wambaye orange ahagarara ku rubaraza	A woman in orange stands on the porch
Umumonaki ukiri muto wishimira akanya ko gutekereza neza	A young monk enjoys a good time thinking
Umuhungu wo muri Aziya yegamiye inkingi	An Asian boy leans against a pillar
Umwana ahagarara ku rubaraza	The child stands on the porch
Umwarimu wa ballerina yerekana umukobwa ukiri muto uko yihagararaho	A ballerina teacher shows a young girl how she stands
Umusore ballerina akura amasomo kuri mwarimu we muri sitidiyo yo kubyina	A young ballerina takes lessons from her teacher at a dance studio
Umwigisha wumukino wa ballet ayobora umukobwa ukiri muto mubuhanga bwe	A ballet instructor guides a young girl in her skills
Umwarimu wibyino numunyeshuri ukiri muto	A dance teacher and a young student
Umukobwa muto wiga kubyina	A little girl learns to dance
Umuhungu ukiri muto wicaye ku meza yandika ku mpapuro zimwe mu ntoki zambaye ibirenge kandi azengurutswe n'andi meza hamwe n'impumyi zitwikiriye amadirishya inyuma ye	A young boy sitting at a table writes on some papers with his hands on his feet and is surrounded by other tables and blinds with windows behind him.
Umusore ukiri muto wiburasirazuba akora ijambo gushakisha puzzle yicaye ku ntebe hafi yidirishya	A young man from the East makes a search for a puzzle sitting on a bench near a window
Umuhungu ukiri muto afashe ikaye hafi ye yicaye ku ntebe yometse ku meza	A young boy holds a notebook near him and sits down on a table
Umuhungu asoma kumeza imbere yimpumyi zifunze	The boy reads the table in front of the blind
Umuhungu muto wicaye yandika mu ikaye	The little boy sitting down writes in the notebook
Abantu batanu banyura hafi yububiko bwa Lounge & Grill kumuhanda	  Five people pass by the Lounge & Grill on the street
Abanyamaguru banyura mu mujyi	Pedestrians walk through the city
A Lounge & Grill hamwe nabanyamaguru bisanzwe bigenda	A Lounge & Grill with regular walkers
Abantu bagenda mumuhanda banyuze Lounge & Grill	People walk down the street through the Lounge & Grill
Itsinda ryabantu bagenda munzira nyabagendwa	A group of people walking on a sidewalk
Abana babiri mubihugu bikiri mu nzira y'amajyambere barimo gukina umukino wo hejuru kumeza munsi ya awning ikozwe muri burlap	Two children in developing countries are playing a table top game under an awning made of burlap
Abana babiri barimo gukina umukino wa Foosball	  Two children are playing a game of Foosball
Abana babiri bahagaze munsi yinzu	Two children stood under the house
Abagabo babiri bakina umukino munsi yigitutu	Two men play under pressure
Abana babiri bato bari mu kazu	Two young children are in the house
igitsina gabo bicaye kumeza irimo mudasobwa nyinshi	the male sitting at the table with many computers
Urubyiruko rukoresha mudasobwa kuruhande rwundi	Young people use computers on the other side
Abahungu batatu b'ingimbi kuri mudasobwa mucyumba	Three teenage boys on a computer in a room
Abahungu batatu bicaye kuri mudasobwa zigendanwa	Three boys sitting on a laptop
Abahungu batatu bakina kuri mudasobwa	Three boys playing on a computer
Abagabo batatu bicaye kumeza	Three men sitting at a table
Abagabo batatu bicaye kumeza ya picnic	Three men sitting at a picnic table
Abagabo batatu bicaye kumeza bakorana na mudasobwa zigendanwa	Three men sitting at a desk working with a laptop
Abagabo batatu muri kabine ya rustic bakorana na mudasobwa zigendanwa	Three men in a rustic cabin work with a laptop
Abagabo batatu bicaye kumeza yimbaho	Three men sitting at a wooden table
Umuhungu ukiri muto wambaye ishati itukura nipantaro ngufi akina ku gikinisho kizamuka hanze	A young boy wearing a red shirt and shorts plays on a toy that goes up
Umuhungu muto arimo gukina kumashyamba-siporo ifite igisenge cyubururu hamwe numuyoboro wumuhondo	A young boy is playing in the woods with a blue roof and a yellow pipe.
Umuhungu wambaye ishati itukura azamuka hejuru yimikino	A boy in a red shirt walks up to the gym
Umwana azamuka urwego kuri siporo yo mu mashyamba	The child will rise to the level of forest sports
Umuhungu muto azamuka muburyo bwo gukina	The little boy will rise in the way he plays
Imodoka irohama hejuru yibiziga byayo mubyondo	The car plunged over its wheels into the mud
Imodoka ine itwara ibiziga igenda mucyondo	Four wheeled vehicles drive in the mud
Hano hari jip yometse mubyondo kugeza kumiryango	There is a jeep stuck in the mud to the door
Ubururu bwa Jeep yubururu bwimbitse	The blue Jeep is deep blue
Jeep ibona ibiziga hejuru mubyondo	The jeep sees the wheels up in the mud
Umugabo wambaye imyenda yubururu arimo gutoragura ikintu mu ndobo yubururu kumuhanda	A man in blue is picking up something in a blue bucket on the street
Umugabo wambaye ikoti ryirabura afite ibirahure arimo kugera mu ndobo yubururu	A man in a black coat with glasses is approaching a blue bucket
Umuntu ugera kubintu mubikoresho bya plastiki hanze	Someone gets things in plastic bags out there
Umugabo wambaye ikoti ryirabura agera mu ndobo yubururu	A man in a black coat arrives in a blue bucket
Umugabo agera mu ndobo y'ubururu	The man arrives in a blue bucket
Imbwa yumukara numukara nimbwa yera irwanira kuri tapi	The black and white dog and the white dog fight on the rug
Imbwa nini yera nimbwa ntoya yijimye irwana	The big white dog and the small dark dog are fighting
Imbwa yera ifungura umunwa hafi yimbwa nto	A white dog opens its mouth to a small dog
Imbwa yera ikina nimbwa yumukara kuri tapi	The white dog plays with the black dog on the rug
Imbwa ebyiri zikina nabi	Two dogs are playing badly
Umwana wambaye ishati yera ya sox atwikiriwe mumazi kandi asa nkuwababaye	A child wearing a white sox shirt is covered in water and looks sad
Umuhungu ukiri muto wambaye ishati yumukara arimo kugwa mumvura	A young boy wearing a black shirt is falling in the rain
Umuhungu urimo kwibira mumazi menshi	The boy is drowning in water
Abana bakina mumazi	Children play in the water
Umuhungu ukina mumazi	A boy playing in the water
Umugabo wambaye ikoti rya beige na jans azenguruka mu mfuruka y'umuhanda	A man in a beige and jeans coat walks around the corner
Umusaza wambaye ikote ryambukiranya umuhanda	An old man wearing a jacket crosses the street
Umugabo wambaye ikoti ryenda kugenda mumuhanda	A man in a coat is about to walk down the street
umusaza agenda mumuhanda	  the old man walks down the street
Umugabo agenda mumuhanda	A man walks down the street
Umugabo nabagore babiri barimo kugenda munzira yibiti	A man and two women are walking down a tree path
Abagore babiri numugabo bagenda munzira yigitare hamwe numwana ugendera mumagare atukura	Two women and a man walk on a rocky road with a child riding a red chariot
Abagore babiri numugabo basunika umwana mumugare bagenda munzira mumashyamba	  Two women and a man push a child in a bicycle and walk down the forest road
Umuryango unyura munzira karemano usunika umwana muto mumugare utukura	The family walks in a natural way pushing a small child in a red carriage
Umuryango ugenda munzira mwishyamba	The family walks in the woods
Umuhungu muto wambaye ishati yubururu asuzuma umwana w'ingona akiri muri pariki	A young boy in a blue shirt examines a baby crocodile while in the park
Umuhungu afashe ibikururuka hamwe nibiti inyuma	The boy grabs the reins and the trees in the back
Umuhungu wambaye ishati yubururu	A boy in a blue shirt
Umuhungu ukiri muto afashe ingona kugeza kuri kamera	A young boy holds a crocodile to the camera
Umwana muto ufashe alligator	A young child holding an alligator
"  Umutwe wumuntu uri imbere, mugihe abagore babiri bahobera inyuma bakareba kamera"	"The man's head is in front, while two women are hugging his back and looking at the camera"
Abakobwa babiri muri koridoro umukobwa wicyatsi arimo gutunga urutoki abandi bakobwa	Two girls in the hallway the green girl is pointing fingers at the other girls
Abakobwa babiri bakora isura yerekana indorerwamo inyuma yumuhungu wicaye ku buriri bwijimye	Two girls look in the mirror behind a boy sitting on a dark bed
Abagore babiri bahagaze kumuryango inyuma yundi muntu wicaye ku ntebe itukura	Two women stood at the door behind another man sitting on a red chair
Inshuti ebyiri z'abakobwa zirimo guhobera mu muryango	The two girlfriends are embracing the family
Abantu bagura isoko ryabahinzi batatse Noheri	  Farmers are buying Christmas markets
Abantu barimo kunyura mu isoko rifite Noheri	People are walking through the Christmas market
Abakiriya bagura umusaruro mugihe cyibiruhuko	Customers buy produce during the holidays
Abantu bagura isoko hamwe n'imbuto nyinshi	People buy more and more seeds
Abantu mumasoko bakora kugura Noheri	People in the market are buying Christmas
Umwana wambaye ishati yubururu afashe ikintu mu ntoki ku nkombe yikiyaga	A child in a blue shirt holds something in his hand on the shore of the lake
Agahungu gato kari kuruhande rwumugezi utera amabuye	The little boy was by the river
Umuhungu muto yiteguye gutera ibuye mumazi	  The little boy is ready to throw a stone in the water
Umuhungu ahagaze hafi y'amazi afite ibuye mu ntoki	The boy stands near the water with a stone in his hand
Umuhungu asimbuka urutare hafi yikiraro	The boy jumps on a rock near the bridge
Umuhungu wambaye ishati yubururu nipantaro yera ahagarara kumpera yikiyaga mumujyi ufite itorero inyuma	A boy in a blue shirt and white pants stands at the end of a lake in a church with a church in the back.
Umuhungu ukiri muto atera urutare mu cyuzi imbere yinyubako nini	A young boy throws a rock into a pond in front of a large building
Umuhungu wambaye ishati yubururu ahagaze ku nkombe yikiyaga	A boy in a blue shirt stands on the shore of the lake
Umuhungu muto arimo guta ikintu muruzi	A little boy is throwing something in the river
Umwana muto uhagaze ku nkombe z'umugezi	A young child standing on the bank of a river
"Sinshobora gusoma igifaransa, kandi sinshobora no kukivuga."	"I can't read French, and I can't even speak it."
Sinshobora kuruhuka iyo mvugana nawe.	I can't rest when I talk to you.
Sinshobora kwibuka amafaranga nishyuye.	I can't remember the money I paid.
Sinshobora kuvuga neza ikibazo icyo ari cyo.	I can't say for sure what the problem is.
Sinshobora kubona amahirwe yo gukora ibyongibyo.	I can't get enough of that.
Ntabwo nshobora gusangira nawe ayo makuru.	I can't share that information with you.
Sinshobora kuvuga icyongereza nkuko abizi.	I can't speak English as he knows it.
Sinshobora kuvuga ururimi kavukire cyane rw談idage.	I cannot speak the native language of Germany.
Sinshobora kukubwira uko mbyumva kuko birananiza cyane.	I can't tell you how I feel because it's so exhausting.
Sinshobora kukubwira ibizaba mumyaka izaza.	I can't tell you what will happen in the years to come.
Ntabwo nshobora gutekereza ko ibi bintu nagikora.	I can't imagine doing these things.
Sinshobora kumva ijambo uvuga.	I can't hear a word you say.
Sinshobora kumva ibyo wavuze na gato.	I can't understand what you said at all.
Ntabwo nashoboraga kuza mubirori byamavuko yabo.	I could not come to their birthday party.
Ntabwo nashoboraga kumwemeza amakosa ye.	I couldn't convince him of his mistakes.
Sinashoboraga kurinda amarira mu maso.	I couldn't hold back the tears.
Ntabwo nashoboye kubona indi kopi yigitabo.	I couldn't find another copy of the book.
Ntabwo nashoboraga gukuraho gushidikanya kwanjye.	I could not dispel my doubts.
Ntabwo nashoboye guseka umusatsi we.	I couldn't help but laugh at her hair.
Ntabwo nashoboye kugufasha nubwo nabishaka.	I couldn't help it even though I wanted to.
Sinigeze nibuka ko nigeze mubona.	I don't remember ever seeing it.
Sinashoboraga kumva ikintu Matayo yavuze.	I could not understand what Matthew was saying.
Sinigeze mbura isakoshi yanjye kugeza ngeze mu rugo.	I never lost my bag until I got home.
Nta ndimi nigeze niga.	I never learned any languages.
Mu byukuri sinifuzaga kujya muri kaminuza.	I really didn't want to go to college.
Ntabwo nasabye Mariko kunyigisha igifinilande.	I did not ask Mark to teach me Finnish.
Ntabwo nasuzumye neza iyo ngingo.	I did not carefully consider that point.
Ntabwo nari niteze ko Nadine agera hano vuba.	I was not expecting Nadine to come here soon.
Ntaho nigeze njya mugihe cyibiruhuko.	I never went on vacation.
Sinari nzi ko Tomson na Mariya bafitanye isano.	Little did I know that Thomson and Mary were related.
Sinari nzi ko Tito adashobora kuvuga igifaransa.	Little did I know that Titus could not speak French.
Sinari nzi ko Aniceti agiye kuhaba.	I did not know that Aniceti was going to be there.
Ntabwo nashakaga ko hagira ikintu na kimwe kibaho.	I didn't want anything to happen.
mbabarira sinashakaga kuvuga ko bibaho gutya.	sorry i didn't mean to say that.
Ntabwo nashakaga kugutera ubwoba nshuti yange.	"I didn't mean to offend you, my friend."
Ntabwo navuze ko ugiye kubyishimira.	I didn't say you were going to enjoy it.
Sinatekerezaga ko bizabaho vuba.	I never thought it would happen soon.
Sinatekerezaga ko tuzabikora.	I didn't think we would do it.
Sinkunda kubona Mariya atuye wenyine.	I don稚 like to see Mary living alone.
Sinumva neza icyo ushaka kuvuga.	I'm not sure what you mean.
Ntabwo ntekereza ko gahunda yabo izagenda neza.	I don't think their plan will work out.
Ntabwo nemeranya na politiki yabo kubijyanye nibyemezo bifatirwa abanyeshuli.	I do not agree with their policy regarding student decisions.
Ntabwo ntekereza ko aricyo kibazo cyabiteye.	I don't think that's the case.
Sinizera ko yari kubyumva kuko arahuze cyane.	I don't think he would have heard of it because he was so busy.
Sinagushinja kuba udashaka kugenda nuburenganzira bwawe	I don't blame you for not wanting to go with your rights
Sinzi aho urya ifunguro rya nimugoroba.	I don't know where you eat dinner.
Sinzi niba agenda cyangwa ahaguma.	I don稚 know if he is going or staying.
Ntabwo ndabyumva neza uku wagiye ririya joro.	I don't understand how you went that night.
"Kuva arangije amashuri yisumbuye, ntacyo yakoze. "	"Since graduating from high school, he has done nothing."
"Kubera ko ntigeze ndya hano mbere, sinzi icyo nakugira. "	"Since I have never eaten here before, I don稚 know what to do with you."
"Kubera ko mama yari arwaye, sinshobora kuva mu rugo ku wa gatandatu ushize. "	"Since my mother was ill, I was unable to leave home last Saturday."
Socrate yashinjwaga kutemera Imana kubera ko atizeraga Zewusi. 	Socrates was accused of atheism because he did not believe in Zeus.
Abantu bamwe bavuga ko utagomba kujya koga ukimara kurya. 	Some people say that you should not go swimming after eating.
Undi muntu arashobora kwifuza ameza yawe ashaje niba utagishaka. 	Someone else may want your old table if you no longer want it.
Rimwe na rimwe baravuga bati: "Uyu munsi sinshobora kujya ku ishuri. Nzagenda ejo." 	"Sometimes they say, ""I can't go to school today. I'll go tomorrow."""
"Icyangombwa ntabwo ari ugutsinda umukino, ahubwo ni ukubigiramo uruhare. "	"The key is not to win the game, but to get involved."
"Inyama, nubwo zitetse, zifite mikorobe. "	"Meat, although cooked, they contain germs."
Ikintu cyingenzi rwose nukumenya niba wishimye cyangwa utishimye. 	The most important thing is to know if you are happy or not.
Umunyapolitike ntiyigeze yirirwa asaba imbabazi z'uko yahemukiye abaturage bigihugu cye. 	The politician never apologized for betraying the people of his country.
Abanyamakuru basabye kumenya impamvu umuyobozi w'akarere atazaganira nabo. 	Journalists have demanded that the mayor not discuss the issue with them.
Ikipe yabo ntabwo ifite umugisha n誕mahirwe yo gutsinda iyi shampiyona. 	Their team is not blessed with a chance to win this season.
Birashoboka ko tutagomba guhagarika uruganda. 	Maybe we shouldn稚 shut down the factory.
Muri ubwo bwato harimo abagenzi barenga ijana barohamye kubera impanuka.	The ship involved more than a hundred passengers on board.
Mumuhanda harimo impanuka nyinsi sinawunyuramo	There were many accidents on the road that I did not go through
ubwato bwa Titanic bwarohamishijwe na ice-burg	the Titanic was sunk by an ice-burg
"Wowe urungano rwa kera cyane,  "	You are the oldest generation
ubihakanye azabibaze abasore twatangiranye nibo bambera abahamya	if he denies it he will ask the young men we started with who are my witnesses
gukwirakwiza ibihuha nkibi nibibi cyane	spreading rumors like this is very bad
Nyamara Ijambo ry棚mana ryo ntiribifata mu buryo bworoheje butyo.	Yet God's Word does not take it lightly like that.
Ni umuhanzi wamamaye cyane mu ndirimbo ziririmbirwa Imana	He is a well-known artist in hymns to God
Iyo urubyiruko rugiye mu buzima bwo hanze rushyira ubuzima bwarwo mukaga	When young people go out into the world they risk their lives
bigufasha gukora gahunda zawe zo gusenga neza 	it helps you to plan your worship effectively
inama yerekeye imihango  rimo no gukebwa.	advice on rituals including circumcision.
Wowe uri kumusaraba kubasengera?	You are on the cross praying for them?
Imana iti: nkunda abankunda kandi abanshakana umwete bazambona.	God says: I love those who love me and those who seek me will find me.
umuhungu mwiza agomba kuba afite ikinyabupfura ndetse yitonda.	a good boy should be polite and gentle.
buri munyarwanda wese afite uburenganzira bwo gukora icyo ashaka mugihugu.	every Rwandan has the right to do what he or she wants in the country.
Ubusobanuro bwuzuye bwikilatini hamwe nururimi gakondo rw'I Kinyarwanda	Full Latin translation with traditional Kinyarwanda language
"Bari bazi ko bafite Ubahagarariye mu ijuru, Umuvugizi uri imbere y段ntebe y棚mana. "	"They knew they had a Heavenly Representative, a Spokesperson in front of God's throne."
Fred Gisa Rwigema numwe muntwari z'u Rwanda	Fred Gisa Rwigema is one of Rwanda's heroes
"Nk置ko byari umuco we, Pawulo yari yaratangiye umurimo we w'ivugabutumwa mu Efeso"	"As was his custom, Paul had begun his evangelistic ministry in Ephesus"
umwana wange ararengana ntago yabikora ndamuzi	my son is over he wouldn't do it i know him
inka z'umwami w'u Rwanda zari zanze kujya kurisha buriya bwatsi.	the cows of the King of Rwanda had refused to graze on this grass.
ndashaka kuba mumahoro mubuzima bwange	i want to be at peace in my life
Hano hari imigati. Ibi bivuze ko tutagishoboye kurya.	There is bread here. This means that we can no longer eat.
"Hano hari ibitagenda neza, ariko sinshobora kubishyiraho urutoki. "	"Something is wrong here, but I can't put my finger on it."
"Iri ni ibanga hagati yawe nanjye, ntukareke ngo risohoke. "	"This is a secret between you and me, and don't let it get out of hand."
Kurinda indwara gukwirakwira vuba ntibyari umurimo woroshye. 	Preventing the spread of the disease quickly was not an easy task.
karasira ahora ahangayikishijwe nibintu bidafite akamaro kanini. 	the shooter is always worried about trivial things.
karasira na Mariya ntibasa nkaho bavugana cyane. 	it hurts and Mary doesn't seem to be talking much.
karasira ntashobora kugura ibintu byose Mariya ashaka ko agura kumushahara we. 	she can't afford to buy everything Mary wants to buy from her salary.
karasira ntiyigeze ashaka gusobanura impamvu atazitabira iyo nama. 	karasira did not want to explain why he would not attend the meeting.
karasira ntabwo yambwiye ngo nkore ikintu cyose ntari nshaka gukora. 	the shooter didn't tell me to do anything I didn't want to do.
karasira yasezeranyije Mariya ko atazagira uwo abwira ibyabaye. 	Karasira promised Mary that she would not tell anyone what had happened.
karasira yambwiye ko yatekerezaga ko Boston itari ifite umutekano nk'uko byari bisanzwe. 	the shooter told me that he thought Boston was not as safe as it used to be.
Ntidushobora gukomeza gukora ibintu nkuko twagiye tubikora. 	We can't continue to do things the way we used to.
Ntidushobora kubaho kuri iki kirwa keretse tubonye amazi yo kunywa. 	We cannot live on this island unless we have access to drinking water.
Twakundaga kuganira kuri byose none ntidushobora kuvuga kubintu byose. 	We used to talk about everything and now we can't talk about everything.
"Iyo wogeje igikapu, nyamuneka ntugashyire mumashini imesa. "	"When you wash the bag, please do not put it in the washing machine."
Kuki utagerageza kwambara rino koti? Dore rirasa neza nipantaro yawe. 	Why do not you try this outfit? Here's a look at some of your pants.
Kuki nta divayi isigaye mu icupa? Mwa banamwe mwarayinyweye? 	Why is there no wine left in the bottle? Did some of you drink it?
abanyamigabane ba banki nkuru yigihugu bahinduye itegeko nshinga	shareholders of the central bank have amended the constitution
Ntushobora gukomeza guta amafaranga yawe kubintu nkibi. 	You can't afford to waste your money on such things.
Ntugomba kumbwira uko byagenze niba udashaka. 	You don't have to tell me what happened if you didn't want to.
Ntugomba gutinya gukora amakosa mugihe wiga ururimi. 	You should not be afraid to make mistakes while learning a language.
Ntugomba kwibagirwa kwandikira ababyeyi bawe byibuze rimwe mukwezi. 	Don't forget to write to your parents at least once a month.
Ahari claude azasanga byararangiye byose nakomeza gutinda gutaha.	Maybe claude will find out it's all over and I'll keep coming back.
abana nkamwe muba muri mubiki koko?	What kind of kids are you really?
maze kumwemerera sinzi niba nzayamuha.	and let him I do not know if I will give it to him.
ukrain yarifite ibitwaro bya kirimbuzi gusa sinzi niba bigihari.	"Ukraine only had nuclear weapons, I don't know if they exist."
"Mu buryo butunguranye, namenye ko ntashobora kwishyura ibitabo byinshi. "	"Suddenly, I realized that I could not afford more books."
Kamali afite amahirwe yo kuba umunyabwenge wo ku rwego rwo hejuru.	Kamali has the potential to be a high-level intellectual.
Ntabwo yagize ikibazo kinini cyo kubona akazi nkuko yabitekerezaga. 	He didn稚 have as much trouble finding a job as he thought.
Ni umuhanga mu bya fiziki uzwi cyane mu Buyapani ndetse no ku isi hose. 	He is a well-known physicist in Japan and around the world.
Ntabwo ashishikajwe na gato n'ibibera ku isi. 	He is not interested in anything that happens in the world.
Ni kangahe nakubwiye kutavuga izina rya karasira hafi yanjye? 	How many times have I told you not to mention the name of the bullet near me?
Sinshobora kumenya uko twohereza aderesi imeri kuri dosiye. 	I can't figure out how to send an email to a file.
Ntabwo nshobora gukora umurimo uwo ariwo wose hano hamwe nabana bose mucyumba. 	I can't do any work here with all the kids in the room.
Sinshobora kwemeza ko tuzashobora gukora akazi bitarenze kuwa mbere utaha. 	I cannot guarantee that we will be able to do the work by next Monday.
Sinshobora kwiyumvisha impamvu umuntu wese yashaka kwiba ikintu nkicyo. 	I can't imagine why anyone would want to steal something like that.
Sinshobora kwerekana ko nkora umunsi wose nkora mu murima. 	I can稚 prove that I work all day working in the field.
Sinshobora kumva uburyo so yashoboye kubona binyuze kuri uriya mugabo. 	I can't understand how your father was able to see through that man.
Sinari nzi impamvu ntagomba gusura ako gace k'umujyi. 	I didn稚 know why I shouldn稚 visit that part of town.
Ntabwo mfite umwanya wo guhangana niyi baruwa. Urashobora guhangana nacyo? 	I don稚 have time to deal with this letter. Can you handle it?
Ntabwo ngomba kujya kwa muganga. Ndumva meze neza cyane. 	I don't have to go to the doctor. I feel very good.
"Sinzi ibyanyu basore, ariko ndagura karasira impano y'amavuko. "	"I don't know about you guys, but I do buy birthday gifts."
"Sinzi ibibera hano, ariko ndashaka kubimenya. "	"I don't know what's going on here, but I want to know."
Mfite ibintu byinshi nakubwira kuburyo ntazi aho natangirira. 	I have so much to tell you that I don稚 know where to start.
